Log_ID,TicketCode,Log_createdon,PreStatus,CurrentStatus
CC73154C-DC5F-4650-916C-629EA8628A51,IR_1517821,9/27/23 11:01,Closed,Inactive
31C769D8-69D0-4A70-BAFD-17AE3693BC55,IR_1517821,9/27/23 11:01,PendingClose,Closed
7EB3D250-D105-4150-96E8-9E99CB848523,IR_1517821,9/27/23 11:01,InProgress,PendingClose
95AC2CAD-BF16-4E51-B458-995021FC28FB,IR_1517821,9/27/23 11:01,NULL,NULL
00D07F9E-E14B-4255-B4DF-07FE1B16FBB9,IR_1517821,9/25/23 12:30,NULL,NULL
0064B215-D467-47FB-9098-10AE453C9518,IR_1517821,9/25/23 12:30,NULL,NULL
80220F01-5483-4988-B086-3008011F67EA,IR_1517821,9/25/23 12:29,NULL,NULL
5C8C0744-A28E-4B18-929E-B40D27E85794,IR_1517821,9/25/23 11:45,NULL,NULL
4FE6D3B4-0AD4-4386-946C-87C03C43A478,IR_1517821,9/25/23 11:43,NULL,NULL
60898C77-937A-4F70-8D58-33EAE06419B3,IR_1517821,9/25/23 11:43,NULL,NULL
EDC6B254-3863-4A32-81CB-8192A144EF29,IR_1517821,9/25/23 11:43,NULL,NULL
E2FBD607-7916-408C-9CFF-3A98B2C2AC5F,IR_1517821,9/23/23 13:28,New,InProgress
5CF7EE04-155A-EE11-9C77-00505681CE6C,IR_1517821,9/23/23 13:28,,
845E0067-B58D-4722-A1B6-BECE3DB3CCB4,IR_1517821,9/23/23 8:16,NULL,NULL
7B57D6A5-A1BA-4C62-9C4F-9B6C7C9B1982,IR_1517821,9/23/23 8:16,NULL,New
597BEE88-E959-EE11-9D51-0050568E4E5E,IR_1517821,9/23/23 8:16,,
253E84A4-78FC-4031-9024-6B1967F0C51C,IR_1517825,9/27/23 11:12,Closed,Inactive
F2E87870-3A39-4731-8D3F-55948EF9207F,IR_1517825,9/27/23 11:12,PendingClose,Closed
9FFC8045-DFEE-466B-BE4C-96BC1E00F960,IR_1517825,9/27/23 11:12,InProgress,PendingClose
0247914D-4CBD-4805-942A-B3755EA2809B,IR_1517825,9/27/23 11:12,NULL,NULL
375CAFD4-B9C3-47E4-8CCB-8975EDE829A0,IR_1517825,9/27/23 11:12,NULL,NULL
CE5FD2F0-8A09-4B53-AF5C-DB2D72361ED4,IR_1517825,9/25/23 11:37,NULL,NULL
8DFCF34C-9C89-4378-A655-9A679BE01882,IR_1517825,9/23/23 13:31,New,InProgress
A2984A84-155A-EE11-9C77-00505681CE6C,IR_1517825,9/23/23 13:31,,
97769C85-AACD-4AF7-8440-574B9CC07DDA,IR_1517825,9/23/23 8:17,NULL,NULL
F448DB01-AA1A-423E-8623-4EBA0EB42AB9,IR_1517825,9/23/23 8:17,NULL,New
C0DE2390-E959-EE11-9D5A-0050568E91D3,IR_1517825,9/23/23 8:17,,
1114F746-14D6-45F6-AF9A-024101C97CC4,IR_1517835,9/27/23 7:26,Closed,Inactive
CCF1C67D-0D36-4236-922F-0CEBEB9E29A4,IR_1517835,9/27/23 7:26,PendingClose,Closed
0170D6E2-3951-4727-8AD5-A75E3439E3E7,IR_1517835,9/27/23 7:26,Pending Confirmation,PendingClose
A78B0DAA-F54C-4AA3-A69B-FD3601D00662,IR_1517835,9/27/23 7:26,NULL,NULL
EFB6B21E-605A-4A6C-8E5D-6AE3FA4F7944,IR_1517835,9/27/23 7:25,InProgress,Pending Confirmation
44CBABAA-28FD-48B9-95E8-DF8EA21C452F,IR_1517835,9/27/23 7:25,New,InProgress
F280C40F-558C-4CFB-B4BA-5F49B67C922D,IR_1517835,9/23/23 8:17,NULL,NULL
8BC7DFE0-3B4D-4958-A376-1EBAB71CDE7C,IR_1517835,9/23/23 8:17,NULL,New
37D970A2-E959-EE11-9D5A-0050568E91D3,IR_1517835,9/23/23 8:17,,
D8538416-D1A9-43DB-9E4C-3BEDAAFA396A,IR_1517841,9/27/23 10:58,Closed,Inactive
62468E84-2F29-459F-8823-8142FE42558F,IR_1517841,9/27/23 10:58,PendingClose,Closed
E755A92D-D22B-4245-9361-2D18890A5405,IR_1517841,9/27/23 10:58,InProgress,PendingClose
077B793D-838C-4000-97D0-000982F7459A,IR_1517841,9/27/23 10:58,NULL,NULL
F17E2AB6-D325-4864-AE56-96593AF01B52,IR_1517841,9/25/23 11:42,NULL,NULL
95086332-3C62-4342-A2F3-01AD6E0BD3BB,IR_1517841,9/25/23 11:41,NULL,NULL
6D0BE4E7-E9A8-411C-950D-0F82328AAE6F,IR_1517841,9/25/23 11:41,NULL,NULL
06A3C107-0F0E-4C3B-9986-DAE7804FB009,IR_1517841,9/23/23 13:26,New,InProgress
93C387B2-145A-EE11-9C77-00505681CE6C,IR_1517841,9/23/23 13:25,,
82D14265-751F-4632-B897-D6C7F6D1FE31,IR_1517841,9/23/23 8:18,NULL,NULL
E151DE05-C8D9-43F5-8FF6-24FB2687B36C,IR_1517841,9/23/23 8:18,NULL,New
F04195B4-E959-EE11-9D51-0050568E4E5E,IR_1517841,9/23/23 8:18,,
FC33B682-436E-4E63-A254-AE3858C3AE0E,IR_1517843,9/27/23 10:53,Closed,Inactive
D222F3FA-CBF3-40F2-B09C-67F2AFF5AE96,IR_1517843,9/27/23 10:53,PendingClose,Closed
6FF0D2D9-F2DE-45A9-B35A-D42BE71FC8F9,IR_1517843,9/27/23 10:53,InProgress,PendingClose
C309F965-7824-40F9-A392-0CE7C44319F8,IR_1517843,9/27/23 10:49,NULL,NULL
D1F70CD7-C6C4-4310-BF20-83A48875475D,IR_1517843,9/25/23 11:36,NULL,NULL
338361CD-FC76-43FE-9B35-974D481E811F,IR_1517843,9/25/23 11:36,NULL,NULL
5E8F80C3-2359-4461-A59C-6A5DC1B192A5,IR_1517843,9/23/23 13:24,New,InProgress
C451FE80-145A-EE11-9C77-00505681CE6C,IR_1517843,9/23/23 13:24,,
7A1394A4-1767-43F4-8606-53A6ED4EEE51,IR_1517843,9/23/23 8:18,NULL,NULL
A1B5E45E-E035-41F3-8E19-8B8E1898FD43,IR_1517843,9/23/23 8:18,NULL,New
F5D074BB-E959-EE11-9D5A-0050568E91D3,IR_1517843,9/23/23 8:18,,
C0E0A0A9-7B13-47B4-9D25-F621E1D8B418,IR_1517846,9/27/23 8:44,Closed,Inactive
8CEFD2A8-C67B-4912-8121-8A437CCAB95B,IR_1517846,9/27/23 8:44,PendingClose,Closed
6F573EE6-FA0A-477D-B11B-6410B1A3C789,IR_1517846,9/27/23 8:44,Pending Confirmation,PendingClose
8BFAAC4E-0AAC-4DE3-867D-88684F61EF0B,IR_1517846,9/27/23 8:44,NULL,NULL
9ACAD77E-007C-43BD-8CF7-E33F0D98734A,IR_1517846,9/27/23 8:44,InProgress,Pending Confirmation
D66F8DD2-67B8-456D-97A8-7663C6F0889B,IR_1517846,9/23/23 13:01,New,InProgress
4E991A3A-CA27-46BE-B3BE-612D970E921E,IR_1517846,9/23/23 8:18,NULL,NULL
B12F3358-7665-49A2-81C1-19A017FF2ECF,IR_1517846,9/23/23 8:18,NULL,New
3CF065C1-E959-EE11-9D51-0050568E4E5E,IR_1517846,9/23/23 8:18,,
F7CFA65A-B835-4DE6-A567-1BEB734BC61D,IR_1517847,9/27/23 8:36,Closed,Inactive
0FB0CB16-2E2B-4134-BC66-521A43BE4214,IR_1517847,9/27/23 8:36,PendingClose,Closed
9DECE149-FD09-44F3-969C-8D42107E4B57,IR_1517847,9/27/23 8:35,Pending Confirmation,PendingClose
008F2838-A735-4C28-961F-B7D4E8D7A1A1,IR_1517847,9/27/23 8:35,NULL,NULL
034D28F0-6F1E-4C37-86AC-58A230DEFC75,IR_1517847,9/27/23 8:34,InProgress,Pending Confirmation
64A558F7-2CE0-437B-850F-BBF2AA25DDEC,IR_1517847,9/23/23 13:13,New,InProgress
7D03F6E6-C2D6-4505-ADBD-90D10282B180,IR_1517847,9/23/23 8:18,NULL,NULL
5A45E1E1-CF98-459B-AFFF-C5AB190349AE,IR_1517847,9/23/23 8:18,NULL,New
79F065C1-E959-EE11-9D51-0050568E4E5E,IR_1517847,9/23/23 8:18,,
8E6F964C-696F-4CA8-BD1B-543DAE3B0B94,IR_1517870,9/25/23 10:49,Closed,Inactive
DFD61B77-8BEE-4109-B2D3-428DC94DAE77,IR_1517870,9/25/23 10:49,PendingClose,Closed
EDD6ED5C-1987-4035-ACD8-6CED26FC455A,IR_1517870,9/25/23 10:49,InProgress,PendingClose
C92B171E-19A2-4141-ADF7-CE35AFB2FD1D,IR_1517870,9/25/23 10:49,NULL,NULL
8CD86BCB-A174-4D63-B588-3E7193446777,IR_1517870,9/25/23 10:48,Requeue,InProgress
24C5270D-50E9-4613-BF95-F5B23D3DEAFD,IR_1517870,9/25/23 8:03,NULL,NULL
A1832CC3-6E95-4CEC-86BB-C6980BE5E7F4,IR_1517870,9/25/23 8:03,NULL,NULL
2DCE9F69-FD54-4AE8-8207-1D02BE25277B,IR_1517870,9/25/23 8:02,InProgress,Requeue
66F164E6-795B-EE11-9D5A-0050568E91D3,IR_1517870,9/25/23 8:02,,
1EFDEB24-2B32-46D6-9498-169519C0289E,IR_1517870,9/25/23 7:03,Requeue,InProgress
BD8529FE-EBD9-4884-A8D6-53A8A1D8D01A,IR_1517870,9/25/23 6:47,NULL,NULL
CC9E2665-6F5B-EE11-9C28-0050568150DE,IR_1517870,9/25/23 6:47,,
EAE9D728-7E5F-41AA-A317-D89566EFC01B,IR_1517870,9/25/23 6:47,InProgress,Requeue
924755BF-7366-4A0D-AB7A-D222C5D3FE18,IR_1517870,9/25/23 6:47,New,InProgress
BE014F42-CFC5-4A13-8EEE-0C057299A0DB,IR_1517870,9/25/23 6:47,NULL,NULL
83797DDF-7543-4A02-B902-DC50972D18C8,IR_1517870,9/25/23 6:46,NULL,NULL
FEE99B15-22D0-46C7-B918-FDA78B94710D,IR_1517870,9/23/23 8:20,NULL,NULL
D803B2A5-0972-4DCD-BBC9-03C1E6E7EF44,IR_1517870,9/23/23 8:20,NULL,New
CD982B18-EA59-EE11-9D5A-0050568E91D3,IR_1517870,9/23/23 8:20,,
E0E33DA5-EADD-415A-B504-872049237730,IR_1518051,9/25/23 7:11,Closed,Inactive
42ED744A-B994-48F0-A911-4FE1AB2540E2,IR_1518051,9/25/23 7:11,PendingClose,Closed
609DE24A-DD9A-4452-BD23-F7E4CE504687,IR_1518051,9/25/23 7:11,Pending Confirmation,PendingClose
CE5387F7-C0E2-457C-B845-FB30CE0173B2,IR_1518051,9/25/23 7:11,InProgress,Pending Confirmation
DB110EF9-F896-4674-8D47-F259A31A58D6,IR_1518051,9/25/23 7:11,New,InProgress
A259994B-DB04-4B1E-BB10-C56508067243,IR_1518051,9/25/23 7:11,NULL,NULL
4B369A72-F684-4521-87D8-1BDC51C74A49,IR_1518051,9/23/23 8:32,NULL,NULL
BB1F99F7-09AC-4532-9241-C98FADCE07A6,IR_1518051,9/23/23 8:32,NULL,New
F7ACF3C4-EB59-EE11-9C8B-00505681E6EA,IR_1518051,9/23/23 8:32,,
EEF28539-DDB0-43DF-8671-6DE5ADF5FFEA,IR_1518168,9/26/23 13:10,Closed,Inactive
63782EAD-BAC2-4342-939D-A858159649D4,IR_1518168,9/26/23 13:10,PendingClose,Closed
3DE2F48B-29E2-430C-B395-FF6B5A7241DB,IR_1518168,9/26/23 13:10,Pending Confirmation,PendingClose
329D94A7-F6CC-4DC0-8169-5FE410B82809,IR_1518168,9/26/23 13:10,InProgress,Pending Confirmation
A780A216-374A-436A-B1A9-993F0F665E71,IR_1518168,9/26/23 13:09,NULL,NULL
870AA39E-9A8D-4D5A-8AAE-F0261C1DDED4,IR_1518168,9/26/23 13:09,Requeue,InProgress
4E4213DA-AE30-466E-8071-08ED7CD906F9,IR_1518168,9/26/23 11:39,NULL,NULL
04076FFA-2DA9-43FC-A6F4-D1FBBB5BB2E7,IR_1518168,9/26/23 11:39,NULL,NULL
6D20B4C3-D2DF-439B-A86B-D03E253017A5,IR_1518168,9/26/23 11:39,InProgress,Requeue
15069748-615C-EE11-9C8B-00505681E6EA,IR_1518168,9/26/23 11:39,,
B9590D4C-A75B-EE11-9C77-00505681CE6C,IR_1518168,9/25/23 13:27,,
1FA75375-B3BE-4D7B-B0DD-59B8ED6280AE,IR_1518168,9/25/23 7:17,Requeue,InProgress
604C42AE-9CCB-4FDA-834C-59A513B20C26,IR_1518168,9/25/23 7:07,NULL,NULL
1412FBA2-226E-48F3-9BDB-44AE4C01EAE4,IR_1518168,9/25/23 7:07,InProgress,Requeue
1056CFBB-4FDE-4091-8B72-9C79531F7F3F,IR_1518168,9/25/23 7:07,NULL,NULL
8207075D-8DD8-4A02-A1E7-9267155C6C11,IR_1518168,9/25/23 7:07,NULL,NULL
F5D0370D-6EA5-4CDC-B9D1-89F96B5658BD,IR_1518168,9/25/23 7:06,Requeue,InProgress
093B9501-D9CD-45FF-A1D5-BA2E97308D6B,IR_1518168,9/25/23 7:04,InProgress,Requeue
DFA7D1D0-715B-EE11-9C77-00505681CE6C,IR_1518168,9/25/23 7:04,,
C3CACCE3-9967-4A37-B4E6-14153E93A5E0,IR_1518168,9/25/23 7:02,New,InProgress
E2234734-CA5E-4C53-88B8-C9DA482620C9,IR_1518168,9/25/23 5:44,NULL,NULL
23F9454D-ED60-429F-A027-64C8795A6945,IR_1518168,9/23/23 8:35,NULL,NULL
ED6F6F9F-6BA7-4666-B47B-E59CDB1E1D8E,IR_1518168,9/23/23 8:35,NULL,New
C967B012-EC59-EE11-9C8B-00505681E6EA,IR_1518168,9/23/23 8:35,,
6D6C8986-3CD2-4DD0-B023-8FDBFAC98F34,IR_1518250,9/25/23 11:51,Closed,Inactive
74420CA3-3C48-44EE-82A1-2823717F671C,IR_1518250,9/25/23 11:51,PendingClose,Closed
3D70B96F-0364-4DB1-A04A-31D46218FB24,IR_1518250,9/25/23 11:51,InProgress,PendingClose
8CDEF596-857A-4ECA-93FC-5115379EB0B3,IR_1518250,9/25/23 11:49,OnHold,InProgress
086C1F2A-419A-451A-9B87-A1D6D33839D2,IR_1518250,9/25/23 11:49,NULL,NULL
0C0A58FE-612B-482D-A813-85F8DC0DEBE5,IR_1518250,9/23/23 13:15,InProgress,OnHold
DB4B56A6-ACAC-4884-A529-F2AD5D8D9649,IR_1518250,9/23/23 13:15,New,InProgress
867E2045-135A-EE11-9C77-00505681CE6C,IR_1518250,9/23/23 13:15,,
30697A65-2601-4C64-9909-7445565B08B3,IR_1518250,9/23/23 8:39,NULL,NULL
BE6D7839-2E41-47F8-B290-F75AC05F2254,IR_1518250,9/23/23 8:39,NULL,New
D4A38AAF-EC59-EE11-9C8B-00505681E6EA,IR_1518250,9/23/23 8:39,,
B47D4FD8-2F7A-40FE-8E09-A1A4CC8F9E27,IR_1518280,10/1/23 10:53,Closed,Inactive
EDE9E801-439C-4D92-97C0-6936BCDDB60F,IR_1518280,10/1/23 10:53,PendingClose,Closed
D0095BF9-BA2A-40F4-B23F-57B08419DFD0,IR_1518280,10/1/23 10:53,InProgress,PendingClose
8C8842E7-3448-4057-8214-57D87614A0E1,IR_1518280,10/1/23 10:53,NULL,NULL
A052B15E-E5FD-4407-BE67-B96AC8775FF2,IR_1518280,10/1/23 10:52,Requeue,InProgress
19EDFC86-257C-48F3-8045-CEA8665E0BCE,IR_1518280,10/1/23 10:50,NULL,NULL
EB9CB9CE-7458-447B-8BE1-27524350958C,IR_1518280,10/1/23 10:50,NULL,NULL
22087847-4860-EE11-9C8B-00505681E6EA,IR_1518280,10/1/23 10:50,,
D4F939C9-4A1D-4537-B124-D1FF3A3B9AD7,IR_1518280,10/1/23 10:49,InProgress,Requeue
4FC50B0E-805B-EE11-9989-0050568E9E57,IR_1518280,9/25/23 8:46,,
8BA119E3-08E4-498E-8784-312AF811D9F4,IR_1518280,9/23/23 8:45,Requeue,InProgress
A5C04EA3-3A78-4A2E-8BE2-4338DEC4DBFD,IR_1518280,9/23/23 8:43,Pending Confirmation,Requeue
A0C9C5F8-7F8E-40A5-8323-8C9182864BC5,IR_1518280,9/23/23 8:43,InProgress,Pending Confirmation
5341AF32-7DE6-43C9-81F5-E3F758EE525A,IR_1518280,9/23/23 8:43,NULL,NULL
AC80D825-ED59-EE11-9C77-00505681CE6C,IR_1518280,9/23/23 8:42,,
1157EBB0-35A9-4F08-A0CA-0F2956FE8B8F,IR_1518280,9/23/23 8:42,New,InProgress
DDF8DA22-6EFF-4365-865D-6D0E09040B22,IR_1518280,9/23/23 8:42,NULL,NULL
7A81951B-2DD8-4D37-B7E8-D1869DD15CD6,IR_1518280,9/23/23 8:42,NULL,New
89DB410B-ED59-EE11-9C8B-00505681E6EA,IR_1518280,9/23/23 8:42,,
63329B24-6B8C-4BC3-B6B1-AE7990A7D047,IR_1518318,9/25/23 5:36,Closed,Inactive
74964CA9-65AD-4BB1-A18C-ED7F86EF0359,IR_1518318,9/25/23 5:36,PendingClose,Closed
F6F17939-85B9-4C57-893E-3C51EE7BEB2B,IR_1518318,9/25/23 5:36,InProgress,PendingClose
0D32F310-7808-4C36-A88D-182426334B0B,IR_1518318,9/25/23 5:36,NULL,NULL
07ECD23F-AEEF-4513-B145-A2B81CFDC151,IR_1518318,9/25/23 5:36,Requeue,InProgress
162191CC-B367-4CEE-9D86-B531FC2B9930,IR_1518318,9/25/23 5:36,NULL,NULL
E8340A49-13BF-44FC-98C8-C6DBB74E77F6,IR_1518318,9/25/23 5:36,NULL,NULL
F91B365C-B9C9-4719-906F-DBDE5BDFCDA3,IR_1518318,9/25/23 5:35,InProgress,Requeue
DFA55550-655B-EE11-9C8B-00505681E6EA,IR_1518318,9/25/23 5:35,,
25C04EF5-61AE-4B11-AD1C-100A648942C0,IR_1518318,9/24/23 7:23,Requeue,InProgress
16CC69C5-1B59-4A95-AA54-28A8DD822850,IR_1518318,9/23/23 8:45,InProgress,Requeue
20773CBD-D147-4F03-8261-42EA864C6BBE,IR_1518318,9/23/23 8:45,NULL,NULL
EB479885-ED59-EE11-9D5A-0050568E91D3,IR_1518318,9/23/23 8:45,,
AE59DC2B-CD8D-48A2-A8EE-877E6CE8DD9C,IR_1518318,9/23/23 8:44,New,InProgress
6CD9385D-55F7-4031-951A-4A8247A6059E,IR_1518318,9/23/23 8:44,NULL,NULL
30C3872B-75E6-4198-B91F-26F63BA8DCEC,IR_1518318,9/23/23 8:44,NULL,New
94FDC752-ED59-EE11-9989-0050568E9E57,IR_1518318,9/23/23 8:44,,
B429FA28-1D1E-4AAE-BD01-7FAC2CF4A7F2,IR_1518378,9/27/23 12:52,Closed,Inactive
36A3A551-388B-4814-96C2-43FFD75C6245,IR_1518378,9/27/23 12:52,PendingClose,Closed
544442E4-F592-4F7A-ADC6-B61B758512CF,IR_1518378,9/27/23 12:52,InProgress,PendingClose
186F067F-F703-4D22-B720-7E8F7E0B8B6F,IR_1518378,9/27/23 12:52,Requeue,InProgress
287690E5-FF7D-4D91-8851-42174AF703ED,IR_1518378,9/27/23 12:52,NULL,NULL
374B844F-6B0C-4237-B64D-3EF6C5F938E5,IR_1518378,9/25/23 15:33,NULL,NULL
486ABD7A-8A51-48DB-97A0-706CB4611EC2,IR_1518378,9/25/23 15:33,NULL,NULL
BAEB2E02-FB47-4D8E-93EF-25F17198A554,IR_1518378,9/25/23 15:33,InProgress,Requeue
012827CF-B85B-EE11-9D51-0050568E4E5E,IR_1518378,9/25/23 15:33,,
BE3F70C1-33A7-4B8A-A694-0CB75A073301,IR_1518378,9/24/23 9:48,Requeue,InProgress
40DF17B6-66F4-4995-A19C-BB4819890026,IR_1518378,9/23/23 16:34,InProgress,Requeue
42C3A851-E918-4400-9C5F-A594B2EDF743,IR_1518378,9/23/23 16:34,NULL,NULL
2C34D4FD-2E5A-EE11-9C28-0050568150DE,IR_1518378,9/23/23 16:34,,
A4DACFB5-87A3-4CB2-B5EC-71504705F778,IR_1518378,9/23/23 16:33,NULL,NULL
196AB280-60D1-4A4B-8E0F-55FA02CCBD5B,IR_1518378,9/23/23 16:32,New,InProgress
B74E8FE9-46C1-405C-AF62-2973B2EDCD9D,IR_1518378,9/23/23 8:48,NULL,NULL
E799347B-C254-4B0F-9B09-7C5A51941413,IR_1518378,9/23/23 8:48,NULL,New
C18DC5E8-ED59-EE11-9989-0050568E9E57,IR_1518378,9/23/23 8:48,,
43C3048E-7390-400F-B0DF-190CDDE7CFDC,IR_1518496,9/25/23 11:34,Closed,Inactive
81A56371-DBFD-4105-AAED-626AAE54B649,IR_1518496,9/25/23 11:34,PendingClose,Closed
5B90E474-7272-487C-8004-1A7772CD6787,IR_1518496,9/25/23 11:34,InProgress,PendingClose
52824F50-53D9-43B7-8E10-693F141F8FF5,IR_1518496,9/25/23 11:33,Requeue,InProgress
03197D0C-9B16-416A-9216-390BAD978D92,IR_1518496,9/25/23 11:33,NULL,NULL
C95CCF0D-D1A4-4A9D-82C9-D882C3A37878,IR_1518496,9/25/23 9:05,NULL,NULL
CC8EEA8A-B1DE-4E19-9E5B-4C32108D8095,IR_1518496,9/25/23 9:04,NULL,NULL
9DCBCBD1-6F3F-4FF0-838E-C1CEAAA45907,IR_1518496,9/25/23 9:04,InProgress,Requeue
38CFECDD-FBF1-46ED-A7D8-85F60DD6EA75,IR_1518496,9/25/23 9:04,NULL,NULL
82915DE4-7E5B-EE11-9D5A-0050568E91D3,IR_1518496,9/25/23 8:38,,
23F4ACD9-5D1C-4842-837B-584936BC82C2,IR_1518496,9/25/23 4:32,Requeue,InProgress
14A34D96-E873-4C38-9CA1-CEB2B82C84E1,IR_1518496,9/24/23 5:18,InProgress,Requeue
51A5B22F-9F4B-484A-A4D5-140645185309,IR_1518496,9/24/23 5:18,NULL,NULL
3F9436BE-995A-EE11-9989-0050568E9E57,IR_1518496,9/24/23 5:18,,
E5E12E89-0243-45A3-8BFB-169F43D5C132,IR_1518496,9/24/23 5:17,NULL,NULL
E39866BE-E9EA-4F72-9051-216E83E003C4,IR_1518496,9/24/23 5:16,New,InProgress
0F57B502-1755-412A-B9AD-6670BDEC2D54,IR_1518496,9/23/23 8:55,NULL,NULL
9026EE8A-ACC5-4CED-82BB-B6EE9F34F6EF,IR_1518496,9/23/23 8:55,NULL,New
1720E4FE-EE59-EE11-9C8B-00505681E6EA,IR_1518496,9/23/23 8:55,,
A86A0828-D230-4A95-A551-932DFFD55816,IR_1518624,10/1/23 10:51,Closed,Inactive
AB0D3380-99F4-4F2B-9EAF-517FEB8FD0D7,IR_1518624,10/1/23 10:51,PendingClose,Closed
4AC293E3-4BAF-4C4A-815A-7097952F543C,IR_1518624,10/1/23 10:51,InProgress,PendingClose
10F5D351-22FE-4F86-9590-EC8F59EC5FC2,IR_1518624,10/1/23 10:51,NULL,NULL
E7CED859-0447-4713-9745-E79EBDFD1872,IR_1518624,10/1/23 10:49,Requeue,InProgress
F0D0B5DB-5EBC-4BE4-BFCC-FD53CA112CF9,IR_1518624,10/1/23 10:49,NULL,NULL
BFF4E831-44F6-442E-B172-98E6E069EC7A,IR_1518624,10/1/23 10:49,NULL,NULL
4F187A22-4860-EE11-9C8B-00505681E6EA,IR_1518624,10/1/23 10:49,,
56BA0469-0BA1-4C5E-AC6C-2E8C5EB84E23,IR_1518624,10/1/23 10:48,InProgress,Requeue
117F87FB-7F5B-EE11-9989-0050568E9E57,IR_1518624,9/25/23 8:46,,
3BCE5A20-1736-4654-A71D-526B00C5AB80,IR_1518624,9/23/23 12:34,Requeue,InProgress
853CF118-C0B0-4D0E-B1BC-C8AC134FC6CD,IR_1518624,9/23/23 10:31,InProgress,Requeue
CAED310F-D457-4517-B3B0-4AD9C9BD63FE,IR_1518624,9/23/23 10:31,NULL,NULL
1F495E59-FC59-EE11-9C8B-00505681E6EA,IR_1518624,9/23/23 10:31,,
625FF006-9D29-4CBC-B08B-CF8885F9DE5B,IR_1518624,9/23/23 10:30,New,InProgress
BE9B786A-50E7-45C2-AF6B-1514A3BE475E,IR_1518624,9/23/23 10:30,NULL,NULL
6F1843F4-3EAB-4657-BE0B-01744046A5CC,IR_1518624,9/23/23 10:30,NULL,New
B9614C35-FC59-EE11-9C8B-00505681E6EA,IR_1518624,9/23/23 10:30,,
1616C6F9-60EB-4A7D-8FDC-81F9561C6906,IR_1518630,9/30/23 6:35,Closed,Inactive
20820EFA-2043-4B5C-A391-12AB260FC3C9,IR_1518630,9/30/23 6:35,PendingClose,Closed
EE34CAF0-D553-46DF-AA9E-4B902BF7C758,IR_1518630,9/30/23 6:35,Pending Confirmation,PendingClose
BC342618-0EBE-4B49-B8B7-12EB7D7C02F2,IR_1518630,9/30/23 6:35,InProgress,Pending Confirmation
497607EB-2C09-440D-BD43-AE1E7361917B,IR_1518630,9/30/23 6:35,NULL,NULL
374BB213-F703-48C2-ADBF-A75D6CDB8300,IR_1518630,9/30/23 6:34,Requeue,InProgress
6AF6F898-562E-4CA4-9E9F-C8D51FE66FBE,IR_1518630,9/30/23 6:32,NULL,NULL
B57FFD4D-D1A1-4A3E-B0C4-BF0E5CDE6A0B,IR_1518630,9/30/23 6:32,NULL,NULL
3D7B6F6A-B852-4476-A65B-7818CE1160D4,IR_1518630,9/30/23 6:32,InProgress,Requeue
7F122936-58FF-44A1-94EA-1131C3B2A807,IR_1518630,9/30/23 6:32,Requeue,InProgress
776D760E-5B5F-EE11-9D51-0050568E4E5E,IR_1518630,9/30/23 6:32,,
7732B97D-7662-4D57-83C2-94B9FD6CBC52,IR_1518630,9/23/23 10:48,InProgress,Requeue
F3AE974E-234D-42F7-8705-002DC5C7DF63,IR_1518630,9/23/23 10:48,NULL,NULL
67C043AF-FE59-EE11-9D51-0050568E4E5E,IR_1518630,9/23/23 10:48,,
55262263-D54A-49A7-99E1-2E03973EBCB6,IR_1518630,9/23/23 10:47,New,InProgress
221E223C-26C5-4FF6-A6B8-695426701C42,IR_1518630,9/23/23 10:44,NULL,NULL
5FECB356-F06F-40FC-B19B-9BB7D018C73D,IR_1518630,9/23/23 10:44,NULL,New
3348F32D-FE59-EE11-9C8B-00505681E6EA,IR_1518630,9/23/23 10:44,,
80CD0419-7A0F-469D-8278-8BD1E38919E5,IR_1518648,9/25/23 16:04,Closed,Inactive
EDAAE604-AE52-4DD2-91E2-32AECF9924B7,IR_1518648,9/25/23 16:04,PendingClose,Closed
FB58E2B2-2457-4EA4-9780-C3B6E45946D1,IR_1518648,9/25/23 16:04,InProgress,PendingClose
83B526F0-4A10-4B51-83F6-0A415D1EFE6C,IR_1518648,9/25/23 16:04,Requeue,InProgress
8B166BFD-5368-4DC1-B492-CC4C6BED8B56,IR_1518648,9/25/23 16:04,NULL,NULL
0BA909FC-BC5B-EE11-9C77-00505681CE6C,IR_1518648,9/25/23 16:03,,
F0C2FF0D-B87D-4FBC-AAEB-9E068043A54A,IR_1518648,9/25/23 11:49,NULL,NULL
4DC00224-5697-47ED-9200-522E81A07570,IR_1518648,9/25/23 11:49,InProgress,Requeue
E980AE80-339F-437F-BF04-54D56E1D8DCE,IR_1518648,9/25/23 11:49,NULL,NULL
06A91696-995B-EE11-9C77-00505681CE6C,IR_1518648,9/25/23 11:49,,
276063E3-6642-4AE3-97E1-5AE9AE450F53,IR_1518648,9/25/23 6:19,Requeue,InProgress
8474F6CE-F696-4B66-B27E-B288E04FE6CA,IR_1518648,9/23/23 14:12,InProgress,Requeue
81F26F9C-4592-477E-BBE5-8C0D3AC36008,IR_1518648,9/23/23 14:12,NULL,NULL
5BDBBC1B-1B5A-EE11-9989-0050568E9E57,IR_1518648,9/23/23 14:11,,
AA7E6323-8B67-484B-9209-8905033EA8EB,IR_1518648,9/23/23 14:10,New,InProgress
C8A98893-F9E1-4F35-BE56-EF55BD239814,IR_1518648,9/23/23 11:29,NULL,NULL
